claim_status,verified_status,author_ban_status,like_rate,share_rate,download_rate,comment_rate
claim,not verified,active,0.2839176056208162,0.08385736502726195,0.004606151507141789,0.0020387547818532382
claim,not verified,banned,0.20434279015894724,0.005400577736222945,0.0022048870344269387,0.0005163343055303591
claim,not verified,active,0.6572015938433893,0.2257432076098209,0.0070243373635173936,0.0024561986053870345
claim,not verified,active,0.3588639357946717,0.041298991260270944,0.003686978909997888,0.0019611589946797276
claim,not verified,under review,0.28082067053800863,0.07013435040365822,0.0012241264188738038,0.0007992230338101693
claim,not verified,active,0.2690381080664757,0.09487811742468552,0.0019052295946435831,0.0008072614148732993
claim,verified,active,0.5996298973349931,0.13096815644701443,0.0077400313215275265,0.0024996988314660885
claim,not verified,active,0.3922757085968611,0.1080571685714638,0.008266449680068054,0.0010957206790694234
claim,not verified,active,0.4660542827814067,0.13759493545544263,0.0014687971376609488,0.00031686410160775523
claim,not verified,active,0.6423197849858385,0.0902049480823046,0.010958582208007448,0.00324803338639396
claim,not verified,active,0.09740203886588085,0.03625199107996177,0.0016852500796431984,0.0009095253265371138
claim,not verified,active,0.6297412131657414,0.14222864155741735,0.004372925961534202,0.0019006942629160816
claim,not verified,active,0.3005969335942338,0.021833898892824413,0.0027803234835162114,0.0005139573477323954
claim,not verified,active,0.06720223723105567,0.01498039826570086,0.0016727307793590214,0.00016690218419325046
claim,not verified,active,0.4145859604875998,0.034405212274064734,0.006273644388398487,0.0015027322404371586
claim,not verified,active,0.62501000438158,0.07399851053410511,0.011013637159054067,0.0045742067373236005
claim,verified,active,0.658297180737385,0.14506012025879958,0.00829452985171494,0.00444617513761753
claim,not verified,under review,0.23655565480660537,0.05001123632302339,0.00136642722194053,0.0008966472844799841
claim,not verified,active,0.27861201355582527,0.05891009595035137,0.0032600133988512866,0.0013931441609880391
claim,not verified,banned,0.19547984040319194,0.05838758224835503,0.0024849503009939803,0.001627467450650987
opinion,not verified,active,0.29486471562672556,0.07012700165654334,0.0022087244616234127,0.00018406037180195104
opinion,verified,active,0.3516597510373444,0.05735032602252519,0.005483106105512744,0.0005927682276229994
opinion,verified,active,0.25483870967741934,0.09847198641765705,0.0040747028862478775,0.00016977928692699492
opinion,not verified,active,0.0763239875389408,0.00778816199376947,0.0,0.0
opinion,not verified,active,0.2464857341684064,0.0803061934585943,0.0038970076548364646,0.0
opinion,not verified,active,0.22115281788044058,0.04448722061811571,0.0052400812747299755,0.0016041065126724415
opinion,not verified,active,0.3884297520661157,0.03305785123966942,0.0,0.0
opinion,not verified,banned,0.15105241436236072,0.03012794056954189,0.0016508460586050352,0.0004127115146512588
opinion,not verified,active,0.10282503037667072,0.006530984204131228,0.0015188335358444715,0.00015188335358444713
opinion,not verified,active,0.08064745137015476,0.009938946471674003,0.0007099247479767144,0.0001419849495953429
opinion,not verified,active,0.3600713012477718,0.08110516934046345,0.0053475935828877,0.0
opinion,not verified,active,0.28878748370273793,0.009561060408518035,0.0047805302042590175,0.0010864841373315949
opinion,not verified,active,0.33662931223906833,0.032520325203252036,0.0026367831245880024,0.0003295978905735003
opinion,not verified,active,0.3526539005269246,0.13532964914535406,0.00835368204600951,0.0017992545945251252
opinion,not verified,active,0.30721220527045767,0.08079056865464633,0.0062413314840499305,0.0010402219140083217
opinion,not verified,active,0.20946495365100015,0.06456334363311107,0.0017889087656529517,0.0001626280696048138
opinion,not verified,active,0.20723071188967573,0.0827431979127842,0.002609019754006709,0.0003727171077152441
opinion,not verified,active,0.10879666720076911,0.013459381509373498,0.0003204614645088928,0.0
opinion,not verified,active,0.1127348643006263,0.020876826722338204,0.0,0.0
opinion,not verified,active,0.34099153567110035,0.037484885126964934,0.0048367593712212815,0.0
opinion,not verified,active,0.07505812022583859,0.0073065426768515445,0.0016605778811026237,0.00033211557622052476
opinion,not verified,active,0.134029590948651,0.004786771105308964,0.0034812880765883376,0.0013054830287206266
opinion,not verified,active,0.06597938144329897,0.01443298969072165,0.0005154639175257732,0.0
opinion,not verified,active,0.3607912207018019,0.04294811001219347,0.006232217856658989,0.001896761956374475
opinion,not verified,active,0.085,0.014333333333333333,0.0006666666666666666,0.0
opinion,not verified,active,0.3133753875761788,0.010157168822837593,0.005773548594034,0.0016037634983427777
opinion,not verified,active,0.13175675675675674,0.002497062279670975,0.002056404230317274,0.0007344300822561692
opinion,not verified,active,0.15135848641513586,0.042899571004289955,0.000989990100098999,0.00010999890001099989
opinion,not verified,active,0.015696826998542437,0.004484807713869268,0.0001121201928467317,0.0
opinion,not verified,active,0.17687229683587524,0.01957659913498748,0.0006829046209879354,0.00022763487366264513
opinion,not verified,active,0.32132352941176473,0.022058823529411766,0.004166666666666667,0.0012254901960784314
opinion,not verified,active,0.040686078978859196,0.0023932987634623054,0.00039888312724371757,0.0
opinion,not verified,active,0.23412938331318017,0.07058645707376059,0.0006045949214026602,0.0
opinion,not verified,under review,0.22061308230750665,0.03958484190200338,0.0002413709872073377,0.0
opinion,not verified,active,0.05272181740248607,0.005143591941705958,0.001143020431490213,0.0
opinion,not verified,active,0.12686426279025864,0.038889937700585235,0.00037757221068529355,0.00018878610534264677
opinion,not verified,banned,0.009900990099009901,0.0,0.0,0.0
opinion,not verified,active,0.1402637923698766,0.013331442348603034,0.000992766983406609,0.00014182385477237272
opinion,verified,active,0.18607925970629652,0.06256286461476564,0.004123918728626031,0.001408167370750352
opinion,not verified,active,0.260595130748422,0.05049594229035167,0.005410279531109108,0.0009017132551848512
opinion,verified,active,0.29310800105624507,0.10377607604964352,0.006073409030895168,0.0023765513599155004
opinion,not verified,under review,0.13884242221478754,0.008364001338240215,0.0026764804282368685,0.00033456005352960856
opinion,not verified,active,0.30939226519337015,0.11526870919136112,0.006027122049221497,0.0012556504269211452
opinion,not verified,active,0.20525174656709227,0.06841724885569742,0.000963623223319682,0.0002409058058299205
opinion,not verified,active,0.22231821454283657,0.022606191504679626,0.0034557235421166306,0.00014398848092152627
opinion,not verified,active,0.1301648469278527,0.026332691072575465,0.0008563476771569257,0.00021408691928923143
opinion,not verified,active,0.41268598277212215,0.005742625946228139,0.0005220569042025581,0.00026102845210127906
opinion,not verified,active,0.30283837673000236,0.05137227304714989,0.003987802017358668,0.0014074595355383533
opinion,not verified,active,0.19710467706013363,0.06570155902004454,0.0005567928730512249,0.0001855976243504083
opinion,not verified,active,0.2670807453416149,0.031055900621118012,0.006211180124223602,0.0
opinion,not verified,active,0.2505353319057816,0.09038656598670122,0.0036064465231601486,0.0011270145384875464
opinion,not verified,active,0.39766081871345027,0.08263412153572337,0.006864988558352402,0.002288329519450801
opinion,not verified,active,0.30722484807562456,0.0027008777852802163,0.006076975016880486,0.0
opinion,not verified,active,0.1469206680584551,0.014091858037578288,0.002870563674321503,0.0005219206680584551
opinion,verified,active,0.1662286465177398,0.04467805519053877,0.0028471309680245293,0.0
opinion,not verified,active,0.3749720670391061,0.07955307262569833,0.0067039106145251395,0.002458100558659218
opinion,not verified,active,0.39915021244688825,0.005623594101474632,0.0029992501874531365,0.0006248437890527368
opinion,not verified,active,0.293376363915783,0.11310895958198863,0.005686184109420624,0.0012294452128477024
opinion,not verified,active,0.3439614634705815,0.04736781741025347,0.006422754903085216,0.0014909966739304966
opinion,not verified,active,0.3453377680926712,0.016745039568757884,0.006766831058607639,0.0003440761555224223
opinion,not verified,active,0.2701096043098644,0.018948541705368752,0.0020434701839123167,0.0005573100501579045
opinion,verified,active,0.3492063492063492,0.0924092409240924,0.003928964325003929,0.0014144271570014145
opinion,not verified,active,0.2847848898216159,0.007974816369359917,0.002833158447009444,0.0001049317943336831
opinion,not verified,active,0.0350575873913922,0.004748434027076177,0.0007072135785007072,0.0003030915336431602
opinion,not verified,active,0.42196531791907516,0.03861271676300578,0.008092485549132947,0.0020809248554913293
opinion,verified,active,0.2576209030483612,0.058216823286729315,0.0055008022003208805,0.0
opinion,not verified,active,0.30410496232787737,0.0003897116134060795,0.0020784619381657575,0.00012990387113535984
opinion,not verified,active,0.41822072760623663,0.1653928462243962,0.0024457352491592784,0.0009171507184347294
opinion,not verified,active,0.2304748235856955,0.08527688075589045,0.0031096758760913766,0.00047841167324482717
opinion,verified,active,0.1322794374055562,0.038126235034290364,0.002789724514704173,0.000581192607230036
opinion,not verified,active,0.2614100817438692,0.04581062670299728,0.004598092643051771,0.0003405994550408719
opinion,not verified,active,0.06685236768802229,0.002785515320334262,0.0005571030640668524,0.0
opinion,not verified,active,0.4390787518573551,0.01188707280832095,0.005200594353640416,0.0014858841010401188
opinion,not verified,active,0.14798962386511025,0.05849546044098573,0.0005188067444876783,0.0
opinion,not verified,active,0.2060461416070008,0.041766109785202864,0.003977724741447892,0.0
opinion,not verified,active,0.3199823943661972,0.10717429577464789,0.007262323943661972,0.002640845070422535
opinion,not verified,active,0.1256,0.0372,0.0024,0.0004
opinion,verified,active,0.34685230024213076,0.10320823244552058,0.0069612590799031475,0.0006053268765133172
opinion,not verified,active,0.28558859757170507,0.11050501495688897,0.0031673411930318494,0.0010557803976772831
opinion,not verified,active,0.05528554070473876,0.011543134872417983,0.0,0.0
opinion,not verified,active,0.03401898734177215,0.011867088607594937,0.0007911392405063291,0.0
opinion,not verified,active,0.08651967624895339,0.003628244487859336,0.0,0.0
opinion,not verified,active,0.2086540461826503,0.04659871021427085,0.0031204493447056377,0.00020802995631370917
opinion,not verified,active,0.16806722689075632,0.015966386554621848,0.0030252100840336134,0.0008403361344537816
opinion,not verified,active,0.42679558011049723,0.14433701657458564,0.003453038674033149,0.0006906077348066298
opinion,not verified,active,0.20904684975767368,0.011308562197092083,0.00420032310177706,0.0012924071082390954
opinion,verified,active,0.24538143881764835,0.08541621386655075,0.005868289502282112,0.001738752445120626
opinion,verified,active,0.018118314778432655,0.0004365858982754857,0.0004365858982754857,0.0
opinion,not verified,active,0.39619520264681557,0.043424317617866005,0.007857733664185277,0.0016542597187758478
opinion,not verified,active,0.0923887587822014,0.022950819672131147,0.000819672131147541,0.000351288056206089
opinion,not verified,active,0.3912904769500718,0.15345350135587812,0.009092359227947041,0.0033498165576646994
opinion,not verified,active,0.23487092678798138,0.0702496826068557,0.005501481168006771,0.00042319085907744394
